Y,X1,X2,X3,X4,X5,X6
1,0,-0.736660637,0,0,-1.241998694,2
1,0,0.054419463,1,0,-0.485801461,1
1,0,-0.626418113,0,1,-1.097734699,1
1,0,0.196627095,1,1,-1.774867164,0
1,0,1.696125842,1,0,-1.038041371,0
1,1,-0.697408163,1,1,-0.328201353,1
1,0,-0.457855234,0,1,-0.71362288,3
1,0,-0.32960114,1,0,-1.089531394,2
1,0,0.917112429,0,0,-1.444866538,0
1,0,2.143426597,1,0,-0.706177486,0
1,0,1.382960245,0,0,-1.604237943,1
1,0,0.568915949,1,1,-0.860895745,0
1,0,-0.702813169,1,1,0.11284112,0
1,0,2.254215142,1,0,-1.135835044,1
1,0,-1.031696701,0,0,-1.224599407,1
1,0,0.048994349,0,0,-1.029778144,2
1,0,-1.496605831,0,1,-1.754936805,0
1,1,0.060787085,1,1,-1.054576623,0
1,0,1.132120367,0,0,-1.511639752,3
1,0,-0.610692299,0,0,-0.813651506,2
1,0,0.945219787,1,0,-0.726388724,3
1,0,1.120433217,0,1,-1.91501543,1
1,0,-2.225105017,1,1,-0.911534795,1
1,0,0.854986706,0,0,-1.071032872,0
1,0,0.451643354,0,0,0.132540426,0
1,0,-0.673752497,0,0,-1.388888471,0
1,0,0.290517236,0,1,-1.145617252,1
1,1,-0.47198329,0,1,-0.722970932,1
1,0,0.282109102,0,0,-1.846809262,0
1,0,-1.344576416,1,0,-0.751398912,1
1,0,1.222877672,0,1,-1.608064788,2
1,0,0.031638965,0,0,-1.633843028,1
1,0,-0.347258238,1,1,-0.590312636,4
1,0,-0.936590634,0,1,-0.788502234,0
1,0,-1.806226079,0,1,-1.044174564,1
1,0,2.534168237,0,0,-0.708757304,0
1,0,0.290442092,0,0,-1.985284759,1
1,1,0.512816761,0,0,-0.696458153,1
1,0,0.006246672,0,0,-0.865410682,0
1,0,0.150622477,0,0,-0.687490546,1
1,0,-1.347577527,0,0,-1.048745044,2
1,0,-0.04040093,0,0,-0.713049022,1
1,0,0.852086861,0,0,-1.343044205,0
1,0,-0.429210805,1,0,-1.222487961,3
1,1,-0.140487846,0,0,-0.226206922,2
1,0,-0.464500207,2,1,-0.087378288,2
1,0,2.387381324,1,0,-0.824667273,0
1,0,0.692304749,0,1,-0.664905847,1
1,0,0.101087909,0,0,-0.475863162,0
1,0,0.943161045,0,0,-0.579559789,0
1,0,0.095422207,0,0,-1.420332711,0
1,0,-0.014525,0,1,-1.208170637,2
1,0,-1.301634905,0,1,-0.111409508,0
1,0,-1.751143619,0,0,-0.906073634,0
1,0,-0.418466116,2,1,-1.445550704,1
1,0,-0.00046054,0,0,-0.759854768,1
1,0,-0.748595089,1,1,-1.230497333,0
1,0,-0.034059205,1,1,-0.242297082,1
1,0,1.323568777,0,1,-1.234493066,1
1,0,1.223177325,1,1,-0.139014402,0
1,0,0.050662712,1,0,-0.818468489,3
1,1,-0.125088323,2,0,-1.067730959,2
1,0,0.984608927,0,0,-0.76097263,2
1,0,-0.054866162,0,1,-0.872327905,1
1,0,0.371273125,0,0,-0.914541173,2
1,0,-0.353231521,0,0,-1.592852746,0
1,0,-0.465544087,0,0,-1.176383999,1
1,0,1.564518501,2,1,-0.030317407,1
1,0,-0.045524716,0,1,-0.225222382,1
1,0,1.035126341,1,1,-0.308384981,2
1,0,-3.004029602,0,0,-1.085695402,0
1,0,-0.894579006,0,1,-0.050487149,0
1,1,-0.095633687,1,1,-1.63694676,0
1,0,0.300746275,0,0,-0.814966828,0
1,0,-1.144884335,1,0,-0.465396751,2
1,0,0.392205088,0,0,-0.805089522,1
1,0,0.0363401,1,1,-1.493932031,0
1,0,2.452762587,0,1,-0.937410423,1
1,0,-0.906838989,1,0,-0.597049383,0
1,0,-0.17011254,0,0,-0.911501791,2
1,0,-0.257947995,0,0,-0.818025646,0
1,0,-0.013168177,1,1,-0.550586267,0
1,0,-1.157998532,0,1,-0.546368888,0
1,0,-0.302360248,0,0,-0.982985852,0
1,0,-0.064827716,0,1,-1.145437626,2
1,0,-1.14567024,0,1,-1.078963027,0
1,0,-1.289193697,1,0,-1.550430888,0
1,0,1.168129522,1,0,-1.208067261,2
1,0,0.925118627,0,0,0.208580027,1
1,0,-0.497315317,0,1,-1.385767539,1
1,0,0.393522507,0,1,-1.143410554,1
1,0,-1.525661255,0,0,-1.056954384,0
1,0,0.241532767,1,1,-1.264304892,0
1,0,0.270759097,0,0,-0.589387974,1
1,0,-0.38194995,0,1,-1.132635385,0
1,0,0.797680974,0,0,-0.191025462,1
1,0,0.218643072,1,1,-0.736536802,0
1,0,1.700169118,0,0,-0.771968128,1
1,0,-1.227421182,0,0,-0.685658794,0
1,0,0.357954962,1,0,-0.859058797,0
1,0,1.368053363,0,0,-0.204032664,4
1,0,1.557976088,0,1,-1.136442736,1
1,0,-1.314595323,1,1,-1.281420956,0
1,0,-0.549443445,0,0,-1.188309134,0
1,0,-1.270048553,1,1,0.046728359,1
1,0,-0.789441836,0,0,-0.030605852,4
1,0,0.725251009,1,0,-0.808494445,1
1,0,-0.155483772,1,1,-1.067236365,2
1,0,-0.984629133,1,1,-0.799197058,1
1,0,1.543403127,0,1,-1.216060819,1
1,1,1.118876987,1,0,-0.110461273,0
1,0,-1.910904844,1,0,-1.041888634,0
1,0,-0.510196016,0,1,-0.747912142,1
1,0,1.77783107,0,1,-1.851514346,1
1,1,-1.123580078,0,1,-1.500275192,2
1,0,1.193426127,2,1,-0.28724142,0
1,1,-0.798449297,0,1,-1.651245683,2
1,0,-0.086078474,0,1,-0.372684348,2
1,0,0.106791185,0,1,-0.898191789,4
1,0,1.305107834,1,0,-0.045888394,2
1,0,-0.99615949,1,0,-1.359372503,0
1,0,1.291651172,1,0,-1.313498866,3
1,0,0.530919754,0,1,-1.111357867,0
1,0,0.093385263,0,1,-0.609291723,2
1,0,-0.063480774,1,1,-0.998188733,0
1,0,-0.625516298,0,0,-0.692703103,1
1,0,0.039516165,0,1,-1.056342789,3
1,0,0.615165823,2,1,-0.648299781,0
1,0,-0.880885742,0,0,-1.371121885,0
1,1,0.7035061,1,1,-1.01656865,0
1,0,-0.954889749,0,0,-0.815751451,2
1,0,0.070782802,1,0,-1.163187595,1
1,0,-0.000499586,0,0,-0.495560181,0
1,0,0.875726693,0,1,-1.290051025,2
1,0,1.194966683,0,0,-0.925278777,2
1,0,0.090584257,1,0,-1.003210458,0
1,1,1.646997304,1,1,-0.880462632,2
1,0,-0.180371589,2,1,-0.666925159,2
1,0,-0.075263767,1,0,-0.359987422,2
1,0,-0.506650408,1,1,-0.57837787,1
1,0,-0.160670933,1,0,-0.179857203,1
1,0,-0.989583712,0,0,-0.083450272,1
1,0,-1.959385343,0,0,-1.203830233,0
1,0,0.763466943,2,0,-1.14104347,1
1,0,0.577916822,0,0,-0.484876615,1
1,0,-0.124971587,2,0,-0.523966339,0
1,0,0.665269636,0,1,-1.366804639,2
1,0,-0.956173246,0,0,-0.455372581,2
1,0,0.494191285,1,1,-1.695834516,0
1,0,-1.451216141,0,0,-0.722681513,1
1,1,0.287590788,0,0,-1.384571364,2
1,0,-0.829659897,0,1,-1.031025197,0
1,0,0.395911704,0,1,-0.507033076,3
1,0,-0.836657767,1,1,-1.191784271,1
1,0,0.778756958,1,1,-1.856227335,1
1,1,0.373288865,2,0,-1.581781228,1
1,0,-1.20178316,0,1,-1.708338356,1
1,0,-0.184587374,1,0,-0.748021013,0
1,0,-0.237024626,0,0,-0.552457203,1
1,0,-0.207374195,1,1,-0.293249307,4
1,0,1.382764028,0,1,-0.702775005,0
1,0,0.067891673,0,0,-1.096494216,1
1,0,-0.481280005,1,1,-1.417188917,1
1,0,0.225463641,0,1,-1.356940304,0
1,0,2.075727268,2,0,-0.014729899,1
1,0,-0.542917758,1,0,-0.827974821,0
1,0,0.313968274,0,0,-1.398387011,0
1,0,2.400450181,0,0,-0.704024824,2
1,0,-0.576681561,2,1,-1.409228768,0
1,0,-0.322724298,1,0,-0.671745857,1
1,0,-2.085371175,0,0,-0.733731681,0
1,0,1.879934137,0,0,-0.608000455,1
1,1,0.661916074,0,0,-1.541492061,3
1,0,-1.540356123,0,1,-0.999550461,1
1,0,-2.587620294,0,0,-1.785801704,1
1,0,-0.805753505,0,0,-1.638375464,0
1,1,1.224413822,0,1,-0.925994914,0
1,0,0.016135765,0,0,-0.928146101,0
1,0,-0.796488049,0,0,-1.071033573,3
1,0,0.94460047,0,1,-0.924010029,1
1,0,1.069469696,0,0,-1.812350558,4
1,0,0.13612069,0,1,-1.429636358,0
1,0,-0.988453414,0,1,-0.45260435,0
1,0,1.570641808,1,1,-1.936162905,0
1,0,-0.755107603,0,0,-0.563320838,1
1,0,-0.158869153,0,1,-0.527102627,3
1,0,-1.264763619,0,0,-1.066077893,2
1,0,0.672788533,0,1,-0.242526265,1
1,0,-0.319643556,0,1,-0.786444966,1
1,0,-0.034522914,1,1,-1.123970024,2
1,0,0.563213573,0,0,-0.204312836,1
1,0,0.49954446,0,0,-1.258481091,1
1,0,0.340991897,1,0,-1.269082688,1
1,0,-1.9352097,0,1,-1.215937129,2
1,0,0.04940619,0,0,-1.270330346,1
1,0,-0.837572479,1,1,-0.742269994,2
1,0,-1.32637122,0,1,-0.605301406,1
1,0,-1.786343791,1,1,-0.790056321,1
0,0,3.263703401,3,1,0.337802757,9
0,1,2.170548153,4,1,-0.324571133,9
0,0,1.538365226,3,1,-0.722054339,8
0,0,4.683990179,3,1,-0.920154757,10
0,1,1.455675712,4,1,0.257503003,10
0,0,2.809112875,3,1,0.103956224,9
0,1,4.016211698,4,1,1.05295127,9
0,1,3.547126202,4,1,1.222267785,8
0,0,3.755154008,4,1,0.601147276,10
0,0,2.580195803,3,1,-0.408809337,10
0,1,4.810782062,4,0,0.566647008,7
0,0,2.889197644,3,1,0.454264843,10
0,1,3.36025545,4,1,-0.291717699,8
0,1,2.89369052,4,1,-0.0518373,8
0,0,2.307289292,2,0,-0.408300034,8
0,1,4.056548366,4,1,0.053263698,9
0,0,3.763626971,4,1,-0.019029357,8
0,0,0.769485678,4,1,0.02256536,10
0,0,3.392795259,4,1,-0.464301081,10
0,0,2.236223156,4,1,-0.531451137,10
0,0,2.839826309,4,1,-0.872506949,9
0,0,4.385701599,3,1,0.710790665,9
0,0,3.098440854,4,1,-0.175036201,10
0,1,3.633756275,3,1,0.33641933,8
0,1,2.450258141,3,1,-0.478766043,10
0,1,3.630221207,4,1,-0.827427718,9
0,0,2.523219183,4,1,0.923018062,9
0,1,3.254120685,3,1,-0.292323948,10
0,1,3.579352662,4,1,0.178597117,10
0,1,2.40117145,4,1,0.073772476,7
0,1,2.527219513,4,1,-0.162243048,10
0,1,2.732900619,4,0,0.474980886,8
0,0,2.908998436,2,1,-0.215042756,10
0,1,3.513792397,4,1,0.082557947,9
0,0,2.780691424,4,1,0.109392714,10
0,0,2.76945493,3,1,-0.115252719,9
0,1,2.836949783,4,1,-0.123789804,9
0,0,1.1818321,3,1,-0.402504689,8
0,1,3.855187453,4,1,1.128966495,9
0,1,2.219119395,4,1,-0.492366355,9
0,0,2.257080824,4,1,0.531953191,7
0,1,2.877620049,4,1,-1.143506765,10
0,0,3.613778889,4,1,0.676858633,9
0,0,1.330886502,3,1,1.066120471,10
0,0,2.705509889,3,1,0.561540855,10
0,1,2.876502403,4,1,-0.104949891,7
0,1,1.59722179,4,1,0.210606492,9
0,1,0.79059601,4,1,0.369950359,10
0,1,2.97864679,4,1,-0.503726092,9
0,1,2.365802429,4,1,-0.087925307,8
0,0,3.955224854,4,1,0.065093187,9
0,0,2.138883209,2,1,-0.081576794,9
0,0,5.593796934,4,1,-0.219992324,7
0,0,3.46473517,4,1,0.401628605,10
0,0,4.13100982,2,1,-0.089396355,9
0,1,3.43435522,4,1,0.402004733,9
0,0,4.319196836,4,1,0.717773966,10
0,0,2.72629049,4,1,-0.554334681,7
0,1,2.645441592,3,1,0.147227491,8
0,0,2.6887154,4,1,1.020689063,7
0,0,2.80394092,3,1,0.555339823,8
0,1,2.755366216,4,1,-0.329514287,9
0,0,3.271683638,3,1,-0.59797206,8
0,1,2.405140773,3,1,0.27626537,6
0,0,1.966447975,4,1,-0.436117572,6
0,0,2.607569272,4,1,0.059272293,8
0,0,3.80064525,4,1,-0.260719763,8
0,0,2.84405969,4,1,0.66615967,10
0,1,2.410037662,4,1,0.250564131,9
0,0,3.078703367,4,1,-0.490599807,9
0,1,3.443009072,3,1,0.475991753,10
0,1,3.58672985,4,1,-0.128237021,9
0,1,2.626364847,4,1,0.068743203,8
0,0,3.193169459,3,1,0.742091508,7
0,0,3.716840765,4,1,0.582527977,7
0,0,2.726995275,3,1,-0.114598861,9
0,0,4.453257565,3,1,-0.519967585,9
0,1,3.541411515,4,1,0.475688369,7
0,1,2.93122454,3,1,-0.083533296,8
0,0,2.706582996,4,1,-0.946250098,10
0,0,2.172558239,3,1,0.418337911,9
0,0,1.167283187,4,1,1.203397623,10
0,1,2.737249103,4,1,0.69314842,9
0,0,1.351594001,4,1,0.29702857,9
0,0,3.348952727,4,1,-0.522786165,10
0,1,2.884861371,3,1,0.844373892,10
0,0,3.513173486,4,1,0.040423267,9
0,0,4.203576064,4,1,0.234007972,9
0,0,3.456955586,3,1,-0.027143566,10
0,0,1.312761161,4,1,0.397821493,7
0,1,3.704003408,4,0,0.683061343,9
0,1,4.210946886,4,1,-0.753136744,9
0,0,2.834508416,3,1,0.03428559,9
0,0,3.298068665,4,1,-0.210706865,8
0,1,2.993904283,3,1,0.217068643,10
0,1,1.962456536,3,1,-0.340782474,7
0,1,4.716594044,4,1,-0.456756873,8
0,1,2.389550309,4,1,-0.245984282,10
0,1,3.210545063,4,1,0.078423361,9
0,1,4.066128393,4,1,-0.24343872,9
0,1,2.528813901,4,1,0.114906082,8
0,1,2.850716958,2,1,0.136707323,8
0,0,3.510924246,4,1,0.370891873,10
0,0,3.642007432,4,1,-0.829180138,8
0,0,3.021364462,4,1,-0.20223888,8
0,1,2.413880799,4,1,0.746466342,8
0,0,2.429990354,3,1,0.524762018,9
0,0,3.64622611,4,1,0.180599405,10
0,0,3.244325636,4,1,0.339006555,9
0,0,2.323603998,3,1,-1.307636005,7
0,0,2.554575408,4,1,-0.148743085,8
0,0,3.861353208,3,1,-0.308671123,10
0,0,3.702698912,4,1,0.453254177,9
0,1,2.108418283,3,1,0.45580337,7
0,0,1.590373544,3,1,0.045774731,6
0,1,2.04615932,4,1,-0.726892259,10
0,1,3.826372429,3,1,0.082863259,9
0,0,3.810535203,4,0,-0.295506825,9
0,1,2.993922019,4,1,-1.322065008,7
0,0,1.896304805,4,1,0.272886021,10
0,1,1.385687664,3,1,-0.091154836,9
0,1,3.344897918,4,1,-0.429461885,8
0,0,3.86872208,4,1,-0.778187211,10
0,0,3.119734764,3,1,-0.188023137,9
0,0,0.746881067,4,1,0.077467024,10
0,0,2.866092318,4,1,-0.302168567,10
0,0,4.496371096,3,1,0.592006565,10
0,0,2.665413053,3,1,0.123951023,10
0,0,2.294994206,4,1,0.596687838,9
0,1,4.049248017,4,1,0.44905802,10
0,1,3.078275823,3,1,-0.045079075,9
0,0,3.017519552,2,0,0.153528761,8
0,0,3.198687316,3,1,0.744153858,10
0,1,4.071162911,3,1,-1.028930593,9
0,1,2.958149331,4,1,-0.416419281,10
0,0,2.860267859,4,1,0.092382362,10
0,0,4.012334523,3,1,0.999454809,10
0,1,2.098059724,4,1,-0.862103068,7
0,1,3.306628052,3,1,1.066224771,9
0,1,4.186635313,4,1,-0.200489633,9
0,1,2.544744641,3,1,-0.361371593,8
0,1,1.891183723,4,1,-0.388003185,10
0,0,2.531361481,4,1,0.044424082,9
0,1,2.965232726,3,1,0.163766362,9
0,0,4.337029327,4,1,0.096855432,9
0,1,3.903166223,4,1,0.554276104,10
0,0,1.612676523,4,1,-0.36808904,9
0,0,1.995166806,4,1,0.213509628,9
0,0,2.558374068,4,1,-0.602195453,8
0,0,3.087947484,4,1,0.907023423,9
0,1,2.141016574,3,1,0.446365576,10
0,1,4.233904672,3,1,-0.553137924,10
0,0,3.031801527,4,1,-0.840867788,10
0,0,1.614330799,4,1,0.166401316,9
0,1,4.383488552,4,1,-0.084873492,9
0,1,4.874835129,4,1,0.702324809,10
0,1,1.169956308,3,1,0.426062782,9
0,1,3.356591159,4,1,0.086164733,8
0,1,3.286582179,3,1,0.463028182,10
0,1,4.804220901,3,1,-0.314574184,9
0,0,2.29122569,2,0,-0.455750234,9
0,1,2.792555496,4,1,0.100330879,8
0,0,3.226370928,3,1,0.173204422,9
0,1,2.591794035,4,1,-0.041912238,8
0,1,3.558448669,4,1,-0.44029763,10
0,0,4.053276073,3,1,-0.011598064,9
0,0,2.912761485,3,1,-0.437127902,10
0,1,3.891408919,4,0,0.614321345,8
0,1,2.797766075,3,1,-0.381252375,9
0,1,4.920666675,4,1,-0.528089872,8
0,0,1.483641087,4,1,0.185801792,8
0,0,3.650658872,4,1,0.561747919,9
0,0,1.985305244,4,1,0.226978906,9
0,0,3.682738043,4,1,0.223386111,9
0,0,2.270475664,3,1,-0.294941284,10
0,0,2.99306916,4,1,0.164721051,7
0,0,2.919618868,4,1,-0.162327979,8
0,1,1.590491149,4,0,0.384899187,9
0,0,4.345211938,3,1,0.37471417,10
0,1,3.155186752,4,1,0.326124494,10
0,0,2.119147251,4,0,-0.709115127,8
0,1,1.189469624,4,1,0.112893964,10
0,1,1.90532757,4,1,0.923162138,9
0,1,2.7080487,3,1,0.314726348,8
0,0,2.339898068,4,1,0.452141757,8
0,0,3.950742822,3,1,0.768311647,9
0,0,3.916431635,4,1,0.302587004,9
0,0,3.319040422,4,1,0.135301241,10
0,0,3.030434336,4,1,-0.995099293,9
0,0,3.420762578,2,1,-0.294158183,9
0,0,1.643490237,3,1,0.400765673,9
0,1,2.791784642,4,1,-1.09362741,7
0,1,3.637726145,4,1,-0.542570908,9
0,0,4.007525821,3,1,-0.150204815,9
0,0,5.625281713,4,1,0.175288671,7
0,0,1.064327963,4,1,0.084937174,9
0,1,1.81601559,4,1,0.113804686,10
0,1,0.851735194,3,1,-0.294290376,9
0,0,2.400030265,4,1,0.193340716,9
0,1,3.653308297,4,1,0.322532746,10
0,0,3.260710893,4,1,0.175268091,9
0,0,2.001467868,4,1,0.050740867,9
0,0,6.376911792,3,1,0.58706158,10
0,1,3.399581569,4,0,1.09472347,8
0,1,5.340060938,3,1,-0.083679421,10
0,0,5.003646229,4,1,-0.325593318,9
0,1,5.110924004,4,1,-0.018918671,8
0,1,2.132730442,2,0,0.009304563,9
0,1,2.319450286,4,1,-0.335353509,9
0,1,3.840573478,3,1,0.311124574,10
0,0,2.535458634,4,1,0.124878203,9
0,1,4.550925812,3,1,0.479139082,10
0,1,1.975671754,4,0,0.31523382,7
0,1,3.384231522,3,1,-0.408195628,10
0,0,3.726578258,4,1,1.014451173,8
0,1,-0.450502424,4,1,0.21707543,8
0,0,2.697759264,4,1,-0.086701648,9
0,0,1.391066249,2,1,-0.358735196,8
0,0,2.281501268,4,1,-0.146250131,10
0,0,2.734734569,4,1,0.567374878,10
0,0,2.164608442,3,1,-0.611057814,10
0,0,2.620364473,4,1,0.14187222,10
0,1,3.223120305,4,1,-0.583732946,8
0,1,5.665845627,4,1,0.67436384,9
0,1,2.620096219,4,1,-0.369413135,9
0,0,2.876086552,3,1,-1.023717868,10
0,1,2.395531345,4,0,-0.377566508,9
0,0,3.154725736,4,1,0.087661083,9
0,0,3.007415732,4,0,0.634178051,10
0,1,4.266629326,4,0,-0.698677922,7
0,0,2.754977048,3,1,-0.378371749,7
0,1,3.082031066,4,1,-0.376927651,10
0,1,3.064241251,4,1,-0.608919596,8
0,0,3.02763208,4,1,0.608861418,10
0,0,4.404054741,4,1,0.320499938,9
0,1,2.581006346,4,1,-0.347483006,9
0,0,4.593041599,4,1,0.410855665,9
0,0,1.921121844,4,1,-0.453037147,9
0,1,4.194101982,2,1,0.326072719,10
0,1,2.197331295,3,1,-0.125697979,9
0,0,4.38581466,4,1,0.308769773,8
0,0,4.675362075,3,1,0.074746413,10
0,0,1.854189683,4,1,-0.019680028,10
0,1,2.584249919,4,1,-0.331131189,8
0,1,2.244212132,4,1,-0.946122272,9
0,1,4.091468453,4,1,0.030829212,9
0,1,1.473549706,3,1,0.126014556,9
0,1,2.654844047,3,1,0.501704496,10
0,1,3.452480594,4,1,0.015489103,9
0,0,4.097214204,4,1,0.526832825,9
0,1,1.292789985,4,1,-0.400808377,8
0,1,1.90674495,3,1,-0.220772351,9
0,0,3.260331526,4,0,0.924904454,10
0,0,4.105439079,4,1,0.445646061,10
0,1,3.268570223,4,1,0.433324741,9
0,1,4.56497671,4,0,-0.329981093,9
0,0,3.306436428,4,1,-0.721186565,10
0,0,3.128607174,4,1,-0.121995491,9
0,1,4.382747019,3,1,-0.235839861,8
0,0,1.568888009,4,1,-0.337515187,10
0,0,4.291392463,4,1,-0.590101932,9
0,1,1.748184771,4,1,0.104161938,9
0,0,1.064474291,4,1,0.915893985,9
0,1,3.921018375,4,1,-0.539341778,8
0,0,2.39866323,3,1,0.386247102,10
0,0,3.728415786,3,1,-0.400391432,10
0,0,4.033187847,4,1,0.027143278,8
0,0,3.622201649,3,1,0.353974592,9
0,1,2.292830281,3,1,-0.023287106,10
0,1,3.461333853,3,1,-0.824820145,9
0,0,1.983616321,3,1,-0.399692136,9
0,0,2.966022051,3,1,0.004492836,10
0,0,1.797478997,4,1,-0.183457797,10
0,1,2.647895936,4,1,-0.607347695,9
0,0,2.796204197,4,1,0.139912019,9
0,1,3.049202407,4,0,0.744927042,9
0,0,2.467185584,4,1,0.322918401,10
0,0,0.969965492,2,1,0.503824356,9
0,0,2.364066106,3,1,0.415525494,9
0,0,2.061997413,4,1,-0.138302979,10
0,0,3.045229968,4,1,0.08686769,9
0,0,0.899817828,4,1,0.312696013,9
0,0,3.620689117,4,1,-0.775163486,9
0,1,5.603163127,3,0,0.331209619,10
0,1,4.146837848,4,0,0.226650157,10
0,1,3.471536598,2,1,0.924852528,10
0,1,3.1991604,4,1,0.190168036,9
0,0,4.816666864,4,1,-0.277116023,8
0,1,3.070469616,3,1,0.084345763,10
0,1,3.773757782,2,1,0.201317511,9
0,0,1.114373405,3,1,0.245059422,9
0,1,2.509031717,4,1,0.129185947,10
0,1,1.561797235,4,0,-0.708752532,7
0,0,3.493798924,3,1,-0.71954834,9
0,1,1.028395753,4,1,-0.426454703,10
0,0,4.000138517,4,1,-0.68130334,10
0,0,3.19755297,3,0,-0.578971943,9
0,1,2.588062407,4,1,-0.151039302,9
0,0,4.136999212,4,1,-0.283248014,9
0,0,4.127820067,4,1,0.251927056,10
0,0,2.407018926,3,1,-0.561735125,10
0,0,0.751815056,2,1,0.629281431,10
0,1,3.538022601,4,0,-0.035763746,10
0,1,1.385875207,4,1,-0.009960212,9
0,0,3.015467013,3,1,0.065728603,10
0,1,2.722021022,4,1,0.857712647,10
0,1,3.342433271,3,1,-0.193530914,9
0,1,2.10086521,3,1,0.226100813,10
0,1,4.183248456,3,1,0.325496878,10
0,0,3.866600565,4,1,-0.545086392,10
0,0,3.178556168,4,1,-0.596974814,10
0,1,3.183018813,3,1,0.687696007,9
0,0,2.222225903,4,1,-0.059070752,8
0,0,1.511921138,4,1,-0.253375311,10
0,0,3.786790567,4,1,0.078476063,7
0,0,1.94435271,3,1,0.059838687,9
0,0,4.608784729,4,1,-0.476078558,6
0,0,3.330254713,4,1,-0.422850954,8
0,0,4.083660353,4,1,-0.017178798,9
0,1,1.537783009,4,1,-0.599850749,9
0,0,3.167079855,4,1,-0.034147535,8
0,1,2.082542295,4,1,-0.223163948,9
0,0,0.30823281,4,1,-0.877498344,8
0,0,1.25996923,3,1,0.396290152,8
0,0,4.46234362,4,1,0.00550662,9
0,0,3.48292749,4,0,-0.392304554,8
0,1,2.379003931,4,1,-0.400528496,9
0,1,2.684716798,4,0,0.896155408,10
0,1,1.84873112,3,1,0.179362937,10
0,1,1.757888888,4,1,-0.445502394,10
0,0,3.404134501,4,1,-0.868832333,9
0,1,1.84397838,4,1,0.505056307,9
0,1,3.584859588,4,1,-0.874069118,9
0,0,1.369000986,3,1,-0.2943353,8
0,0,3.92633512,4,1,0.107401558,9
0,0,3.644691179,3,1,-0.213010378,10
0,1,3.279121298,4,1,0.196207506,9
0,0,1.145631256,3,1,0.514670414,10
0,1,4.33450028,3,1,-0.948909186,9
0,1,3.989956631,4,1,-0.08971357,9
0,1,2.260656565,3,1,-0.118021484,10
0,1,3.482875639,4,1,-1.093057992,10
0,0,3.480305463,4,1,0.175903255,8
0,0,2.642550258,4,1,-0.556883609,9
0,0,5.04735412,3,1,-0.198869183,8
0,1,0.629886534,4,0,0.414026546,10
0,1,3.158990902,3,1,0.652239742,10
0,0,3.658383216,2,1,-0.263902172,10
0,0,1.581858362,4,1,0.624719594,7
0,1,2.420789235,3,1,-0.227276242,9
0,1,2.511824583,4,1,-0.317352788,10
0,1,2.15349046,4,1,0.590358201,9
0,0,2.800835178,4,1,-0.131814569,10
0,0,1.913315531,3,1,-0.730299403,10
0,1,2.078763042,4,1,-0.976556608,8
0,1,3.280700565,4,0,0.450818074,9
0,1,2.789371786,4,1,-0.055610925,8
0,0,3.763603964,4,1,-0.219919479,8
0,0,2.536669594,3,1,-0.25452869,9
0,0,3.650964786,4,1,-0.623514342,10
0,0,4.418746377,2,1,-0.52512883,9
0,0,2.761896191,4,1,0.327931894,10
0,1,3.120251773,4,1,-0.346911824,10
0,1,2.358214556,4,1,0.129063952,10
0,0,2.471970757,3,1,0.391822532,7
0,0,3.54967409,3,1,0.083454406,9
0,0,2.279514525,4,1,-0.661555272,7
0,1,2.212846804,3,1,-0.418731421,7
0,1,3.841670014,4,1,-0.199410094,9
0,1,4.368531142,4,1,-0.585827161,9
0,1,2.902184202,4,1,0.097367899,9
0,0,2.533463592,4,1,0.159238973,10
0,0,3.545911871,3,0,0.3383864,7
0,0,4.249943518,4,1,0.323802668,10
0,1,1.90420492,2,1,0.27016549,9
0,0,2.208934737,4,0,-0.392864066,8
0,0,3.733630114,3,1,-0.30079496,10
0,0,0.724100225,4,1,0.305424036,10
0,0,1.10181317,4,1,-0.309455536,10
0,1,2.592268463,2,1,-0.590441059,9
0,1,3.494072205,3,1,0.527418629,10
0,1,2.410392903,4,1,0.414389011,8
0,1,2.844096524,3,1,0.498864316,10
0,0,2.108268083,2,1,0.700411724,9
0,0,3.370552581,4,1,-0.453982354,8
0,1,4.547157618,4,1,-0.861109351,9
0,0,3.009918317,3,1,-0.551220507,9
0,0,3.219465666,3,1,-0.456184077,8
0,1,3.53862185,4,1,-0.505768317,7
0,0,3.712853858,3,1,-0.192300148,8
0,1,5.206063101,4,1,0.386164024,9
0,1,1.486760891,4,1,-0.342293511,10
0,1,3.100073327,4,1,0.200216592,7
0,1,5.001991439,3,1,0.289496439,8
0,1,2.460978439,4,1,0.11999377,10
0,0,3.292794353,4,1,0.24858722,9
0,1,2.96875727,4,1,0.816976126,8
0,1,0.601217593,4,1,-0.313812937,8
0,1,4.637458762,3,1,0.286881943,10
0,0,2.834656604,3,1,-0.533306558,9
0,1,4.675553923,4,1,-0.953391244,10
0,0,2.769121129,4,1,-0.489172725,9
0,1,2.984812646,4,1,1.05167055,9
0,1,3.287681149,3,1,0.430733164,10
0,0,2.775285929,4,1,0.00356897,8
0,1,2.602986244,3,1,0.004786734,9
0,0,4.800868827,3,1,0.014148206,9
0,1,3.463902129,4,1,-0.249335752,10
0,0,2.769247429,4,1,0.319402499,10
0,0,3.953195393,4,1,-0.121956219,9
0,1,3.915026807,4,0,-0.164249678,9
0,1,3.075124661,4,1,-0.402169983,9
0,0,0.94945662,4,1,0.746447496,9
0,1,2.523571477,3,1,-0.114856132,9
